article_hash;media_source;author;headline;description;url;image_url;publish_date;current_date;country;text_embeddings;words;labels;scores;recommended_hashes
fb9f97ea949364a9b19b5798a7065d7f10f78dd6d441fa74650ab66d6c2b2234;BBC News;;Panorama - Trump: The Sequel?;Justin Webb and Marianna Spring look ahead to an unprecedented American election year.;https://www.bbc.co.uk/iplayer/episode/m001x0yl/panorama-trump-the-sequel;https://ichef.bbci.co.uk/images/ic/1200x675/p0hg13f8.jpg;2024-03-04T06:00:00Z;2024-04-03 15:05:24.297521;United States;[0.0028050257824361324, 0.01538143865764141, 0.05807740241289139, 0.0028309838380664587, -0.01776902936398983, 0.00958461593836546, 0.006080574821680784, 0.05019542574882507, -0.06719530373811722, -0.02201990596950054, -0.006726028397679329, 0.029596591368317604, -0.008935390040278435, 0.034296680241823196, 0.03844527527689934, 0.032788313925266266, -0.038605719804763794, -0.11031043529510498, 0.013174066320061684, 0.03468000143766403, -0.02415294386446476, 0.0031121207866817713, -0.03230823948979378, -0.007781709544360638, 0.02577483467757702, 0.052843719720840454, -0.01071795355528593, 0.023093828931450844, -0.07829399406909943, -0.04110876843333244, -0.07834511250257492, 0.009038095362484455, 0.035181332379579544, -0.02947034128010273, 0.03136509284377098, -0.0626022145152092, 0.03042028844356537, -0.021747875958681107, 0.03878862038254738, -0.0038211713545024395, -0.017072638496756554, -0.11393213272094727, -0.02089080773293972, -0.006087502930313349, 0.01935282163321972, 0.045569926500320435, 0.13875645399093628, -0.017379513010382652, 0.09986747801303864, -0.06398376822471619, -0.03043358214199543, -0.015814833343029022, 0.03465648368000984, -0.12950855493545532, -0.04373660311102867, 0.02645082026720047, 0.05927309766411781, -0.0013145965058356524, 0.033410411328077316, 0.002037403639405966, 0.03416541963815689, -0.02163354866206646, -0.022823259234428406, 0.018575796857476234, -0.024874864146113396, -0.034711793065071106, -0.018494270741939545, -0.03182953596115112, -0.004710400011390448, 0.010414673015475273, 0.04992132633924484, -0.029667533934116364, -0.01880313642323017, -0.1053541973233223, -0.0030789626762270927, -0.005837147124111652, 0.10891009122133255, -0.03630758449435234, -0.0009408375481143594, -0.06598006188869476, -0.02886943519115448, -0.052778612822294235, -0.06246407330036163, -0.04951146990060806, 0.003570656990632415, 0.008149535395205021, 0.08469130098819733, -0.031066840514540672, -0.08091171085834503, -0.03147783502936363, 0.014013191685080528, -0.009546633809804916, 0.02168215997517109, -0.013363761827349663, -0.013604467734694481, 0.14358381927013397, -0.027917340397834778, -0.01934591680765152, -0.03365399315953255, 0.04299389570951462, -0.015452221967279911, 0.02913670614361763, 0.05543234571814537, -0.06607112288475037, -0.11307139694690704, 0.01888548582792282, 0.032977454364299774, 0.06703408062458038, -0.004234859254211187, -0.02366006374359131, 0.04007663205265999, -0.01534397341310978, 0.013029978610575199, -0.0442047081887722, -0.08608739823102951, 0.053108301013708115, -0.04936182126402855, -0.024645894765853882, 0.08039408922195435, 0.10467806458473206, 0.04726386442780495, -0.04265165328979492, 0.03345630690455437, 0.09367603063583374, 0.0017017164500430226, 0.07597607374191284, 0.047736119478940964, -1.5714629289746367e-33, -0.10946869105100632, 0.015177327208220959, -0.0006514049018733203, 0.05378357693552971, -0.06762449443340302, 0.015946529805660248, 0.024923739954829216, 0.03868681192398071, 0.0028601607773452997, -0.04089771583676338, 0.011282846331596375, 0.03443937748670578, 0.032624680548906326, 0.023494191467761993, -0.06941721588373184, -0.041132088750600815, -0.07390858232975006, -0.05264227092266083, 0.024118483066558838, -0.07586825639009476, -0.02127964235842228, -0.006642015650868416, 0.051946140825748444, 0.049168944358825684, 0.056080467998981476, -0.12502184510231018, 0.04302392527461052, -0.05233544111251831, 0.07249005883932114, 0.03982976824045181, -0.018118450418114662, 0.1612423062324524, -0.06325247138738632, 0.0003055300912819803, -0.025140738114714622, 0.03276343643665314, -0.0004935926990583539, -0.024285336956381798, -0.031192349269986153, -0.044920481741428375, -0.022413361817598343, 0.015123757533729076, -0.13508997857570648, -0.0058624097146093845, -0.013992097228765488, 0.0836014449596405, 0.07290217280387878, -0.002222775248810649, -0.0034333800431340933, -0.01282159797847271, -0.10730474442243576, 0.02270825020968914, -0.022759757936000824, -0.014060511253774166, 0.03311939910054207, -0.01682070456445217, 0.0029317731969058514, -0.027303490787744522, 0.00047360232565551996, -0.017569437623023987, -0.0008162180311046541, 0.11579474806785583, 0.0324992835521698, -0.08394770324230194, -0.09499728679656982, 0.06403092294931412, 0.029596196487545967, 0.012387675233185291, -0.03263342007994652, 0.010455157607793808, 0.05517088249325752, -0.08559550344944, -0.09896892309188843, -0.06404764205217361, 0.06897539645433426, -0.03030841052532196, -0.0507749505341053, 0.05217761546373367, 0.027037130668759346, 0.02235858514904976, -0.03768833354115486, -0.010567273013293743, 0.06275895237922668, -0.044220395386219025, 0.11977508664131165, -0.02058911882340908, 0.004863901995122433, -0.03700114041566849, 0.04123065993189812, 0.024036765098571777, 0.004003799986094236, 0.023092210292816162, -0.003627733327448368, 0.0852121040225029, 0.018695008009672165, -1.0451903428561561e-33, 7.455457671312615e-05, -0.02915995568037033, 0.058910153806209564, 0.10427699983119965, 0.03600633144378662, -0.028172168880701065, -0.07403247058391571, -0.008722514845430851, 0.03013857640326023, 0.03210236504673958, -0.03535732999444008, 0.027684783563017845, 0.027391763404011726, -0.02331303432583809, 0.058144308626651764, -0.05466581881046295, 0.05500015988945961, -0.05582456663250923, 0.03960753232240677, 0.06289643794298172, 0.023541877046227455, 0.016790127381682396, -0.023684188723564148, -0.012782580219209194, -0.03041299618780613, 0.006334990728646517, -0.01961086504161358, -0.026146812364459038, -0.0490051731467247, -0.05989985167980194, -0.11412865668535233, 0.0277317613363266, -0.03051213175058365, 0.062048181891441345, -0.06072749197483063, 0.06798803806304932, -0.0018447041511535645, 0.024075651541352272, -0.04622098430991173, 0.014985608868300915, 0.009905647486448288, -0.04570254683494568, 0.002740137279033661, 0.0019306638278067112, -0.006994144059717655, -0.082651287317276, 0.022330671548843384, 0.05051252618432045, 0.009613167494535446, 0.11910465359687805, 0.05588868260383606, 0.043736282736063004, 0.03601651266217232, -0.06546963006258011, -0.025736398994922638, -0.017096268013119698, 0.06544212251901627, 0.02433585189282894, -0.01360715739428997, 0.08816337585449219, -0.0495416559278965, -0.011183161288499832, 0.012235142290592194, -0.02242616005241871, -0.018297260627150536, -0.08150412142276764, 0.03903786092996597, -0.09131724387407303, 0.03362593799829483, -0.07934686541557312, -0.04039165750145912, -0.044763240963220596, -0.12403994053602219, -0.06676981598138809, -0.14724133908748627, 0.047887034714221954, 0.06049616262316704, -0.04802769422531128, 0.004801611881703138, -0.10654551535844803, 0.05226638540625572, 0.018648097291588783, 0.052077218890190125, 0.024576261639595032, -0.01313538383692503, 0.027936870232224464, -0.03437933325767517, -0.04698101803660393, 0.03523511067032814, 0.07721525430679321, 0.012745318002998829, 0.01814558357000351, 0.009923426434397697, -0.008854852989315987, -0.016758687794208527, -2.8350509495567167e-08, 0.06626925617456436, 0.04163193330168724, 0.05744088813662529, -0.005422019399702549, 0.08941732347011566, 0.04022519662976265, 0.02936658263206482, 0.05118902772665024, -0.06327017396688461, 0.09771173447370529, 0.09379509091377258, 0.06681883335113525, 0.054968927055597305, 0.015268806368112564, -0.019658779725432396, -0.011176112107932568, 0.053101446479558945, 0.020474042743444443, -0.04009450599551201, 0.07108455151319504, 0.02973734587430954, 0.01161092147231102, -0.007015694864094257, 0.0538463294506073, 0.02293075993657112, -0.009117282927036285, 0.03580482676625252, 0.0005999584682285786, -0.02030242420732975, -0.061737701296806335, -0.015347626060247421, 0.012866632081568241, 0.039233990013599396, -0.01529096718877554, 0.02508501708507538, -0.11645946651697159, -0.04479857161641121, 0.002910538809373975, -0.053922075778245926, -0.11159303784370422, 0.019872957840561867, -0.03355851024389267, -0.060856156051158905, -0.026505332440137863, -0.03667585179209709, -0.042928002774715424, -0.09006370604038239, -0.039209283888339996, -0.0044815028086304665, 0.06428039819002151, -0.019427739083766937, -0.0996357724070549, 0.07484545558691025, 0.05757033824920654, 0.05226174369454384, 0.015016293153166771, -0.05986529588699341, 0.0035055142361670732, -0.05288826674222946, -0.012721845880150795, 0.06482300162315369, -0.03918416053056717, -0.039472565054893494, 0.04004589468240738];['Richard Bilton'];['neutral'];[0.9071846604347229];[5 3 2 0]
408ce06a4d0ed67389e6af008a7993be505ca5ad561504e1e4efdb7a5af86522;The Verge;Lauren Feiner;How to watch President Joe Biden’s State of the Union address;Biden will deliver the address for the last time before the November 2024 election, where he’s likely to face former President Donald Trump.;https://www.theverge.com/2024/3/7/24092301/state-of-the-union-biden-how-to-watch-time-date;https://cdn.vox-cdn.com/thumbor/BI_j9YLNyzsGzYRFVH-98l7k_8Y=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/25321813/STK174_PRES_BIDEN_A.jpg;2024-03-07T15:00:00Z;2024-04-03 15:05:24.702170;United States;[-0.03562651202082634, -0.07316842675209045, 0.10519884526729584, -0.03890189155936241, 0.016196824610233307, 0.019038330763578415, -0.09367281198501587, -0.051134996116161346, -0.027278337627649307, -0.02963368222117424, -0.15989631414413452, 0.06368713825941086, -0.03964487090706825, 0.006023911293596029, -0.07336749136447906, 0.00043268458102829754, 0.04425259679555893, -0.07557680457830429, -0.023466376587748528, 0.023172197863459587, 0.14088547229766846, -0.0034920661710202694, -0.01230000052601099, -0.023747529834508896, 0.04794197529554367, 0.014587711542844772, 0.04950699955224991, -0.027383379638195038, -0.042709194123744965, -0.009629339911043644, 0.005022002849727869, -0.09868111461400986, -0.003200357547029853, 0.03254133462905884, 0.005868484731763601, -0.0841401144862175, 0.038881413638591766, -0.007496623322367668, 0.04263667017221451, 0.022234678268432617, 0.058865081518888474, -0.15011204779148102, -0.0017771499697118998, 0.02279125154018402, 0.02952936291694641, 0.08371638506650925, 0.029097776859998703, -0.0386834479868412, 0.041768379509449005, -0.035974837839603424, -0.0024255667813122272, 0.006548555567860603, 0.06464007496833801, 0.06751098483800888, 0.02159748412668705, 0.09529773890972137, 0.027167102321982384, 0.02367551252245903, 0.015527723357081413, 0.09236326813697815, -0.041661202907562256, -0.03715803474187851, -0.06666184216737747, 0.0234134029597044, 0.024190858006477356, 0.03177216276526451, -0.0129655497148633, 0.07817842066287994, -0.034656450152397156, -0.07338105887174606, 0.009069799445569515, 0.05280110985040665, -0.02802150696516037, -0.04143337160348892, 0.025000546127557755, -0.02208033762872219, 0.036390598863363266, 0.036019425839185715, 0.08651921898126602, -0.09631381183862686, -0.024687960743904114, -0.03767931088805199, -0.013371441513299942, 0.05729224905371666, 0.021170763298869133, 0.003299992298707366, -0.056117307394742966, 0.0160671379417181, 0.026075026020407677, -0.022099848836660385, -0.14251446723937988, -0.04611934348940849, -0.033418092876672745, 0.02037862502038479, 0.056739483028650284, 0.07112401723861694, 0.03637177497148514, 0.019860556349158287, -0.00424463115632534, 0.0600527822971344, -0.004500389564782381, 0.046559106558561325, -0.03948810696601868, -0.05357621610164642, 0.0258722435683012, -0.030429726466536522, -0.07356059551239014, 0.0694487988948822, -0.009638072922825813, 0.014586133882403374, 0.018312765285372734, -0.007408301346004009, 0.004896299447864294, -0.05692194029688835, -0.021647794172167778, 0.048702288419008255, -0.020180867984890938, -0.006321861874312162, 0.022530382499098778, -0.033713094890117645, -0.021187907084822655, 0.002880057319998741, -0.050740040838718414, -0.055077239871025085, 0.02017456851899624, -0.0054828147403895855, 0.02361351251602173, 2.824614110032091e-33, 0.020594317466020584, -0.03440190106630325, -0.022038931027054787, 0.011745813302695751, -0.05994633585214615, 0.034122876822948456, 0.05557836964726448, -0.037540581077337265, 0.01911427080631256, 0.01602603867650032, -0.06730195134878159, -0.022669469937682152, 0.00687810406088829, 0.03496716171503067, -0.07916426658630371, -0.10219909250736237, 0.015192370861768723, 0.0320567861199379, -0.07118935137987137, 0.050833266228437424, 0.08764752745628357, 0.025322062894701958, -0.05740093067288399, -0.02432016097009182, 0.0448373481631279, -0.023224180564284325, 0.009257462806999683, -0.020881759002804756, -0.014026927761733532, 0.04767691344022751, -0.06684092432260513, 0.011951836757361889, -0.0011500956024974585, 0.05580786243081093, 0.027997484430670738, -0.038339972496032715, -0.04627795144915581, -0.039818085730075836, -0.011669227853417397, -0.08787459880113602, 0.10222076624631882, 0.03488699719309807, -0.02819494716823101, -0.02130589820444584, 0.024320088326931, 0.03614834323525429, 0.031949225813150406, -0.002852389356121421, 0.1147874966263771, -0.004667368251830339, 0.059167977422475815, 0.07771195471286774, 0.018685774877667427, -0.0006174486479721963, 0.05025820434093475, -0.03628580644726753, -0.021133827045559883, -0.06092459708452225, 0.08973188698291779, -0.02089814469218254, -0.03981116786599159, 0.07151252776384354, -0.027023179456591606, 0.02236338146030903, -0.09455510228872299, 0.019088909029960632, -0.03004440851509571, 0.0477951318025589, 0.010671599768102169, -0.008617921732366085, 0.044983621686697006, -0.04227188229560852, -0.013313989154994488, -0.07192295044660568, -0.00942699983716011, 0.08325151354074478, 0.08692227303981781, -0.0022987970151007175, 0.010690927505493164, 0.02979874238371849, 0.015182887203991413, -0.0397530123591423, 0.08082416653633118, 0.0438065379858017, 0.07012952119112015, -0.006694340612739325, -0.01804245263338089, 0.021526336669921875, -0.0021939801517874002, 0.003691293066367507, -0.068487748503685, -0.02950967848300934, 0.05757986754179001, 0.08017414063215256, -0.033411718904972076, -3.5937510840346526e-33, 0.018108723685145378, -0.08362788707017899, -0.037173137068748474, 0.009746394120156765, -0.018069032579660416, -0.06727778166532516, 0.03695179894566536, 0.023426948115229607, 0.039918988943099976, -0.0022010987158864737, 0.013035121373832226, -0.02535155601799488, 0.020988497883081436, 0.015774060040712357, -0.04120207577943802, 0.027088915929198265, 0.06027023494243622, -0.020581413060426712, 0.05377018824219704, 0.06670386344194412, -0.014024689793586731, 0.026609541848301888, -0.0860840231180191, -0.02773371711373329, -0.0044250329956412315, -0.02553367242217064, 0.10730856657028198, -0.0028739713598042727, -0.01703958958387375, -0.011771037243306637, -0.0870385468006134, -0.06807781010866165, -0.06112604960799217, 0.13330668210983276, -0.011883709579706192, 0.10274474322795868, 0.07552557438611984, -0.06504727900028229, 0.044879134744405746, -0.007637074217200279, 0.06549566984176636, 0.000900434737559408, -0.04325522482395172, 0.051401883363723755, -0.010001113638281822, 0.06200901046395302, -0.11115441471338272, 0.016051722690463066, -0.11617180705070496, 0.05779184028506279, -0.027461474761366844, 0.028270093724131584, 0.04631811007857323, -0.02986530028283596, -0.01635357178747654, -0.017474954947829247, 0.02640516310930252, 0.025417882949113846, -0.00011336262832628563, 0.0697622150182724, 0.030548645183444023, -0.03390641510486603, 0.038383468985557556, -0.06362836062908173, -0.022417277097702026, 0.019840221852064133, -0.002346770605072379, -0.020875219255685806, 0.028273044154047966, -0.0022902260534465313, 0.020439110696315765, -0.0900726169347763, -0.0630306601524353, -0.025821072980761528, 0.029425986111164093, 0.036710452288389206, 0.060214366763830185, 0.022409727796912193, -0.08175691962242126, 0.048813723027706146, -0.07395156472921371, 0.020059701055288315, -0.07338228821754456, -0.0838109627366066, 0.09965435415506363, 0.08685464411973953, 0.022383004426956177, -0.00045492907520383596, -0.018041351810097694, 0.027865588665008545, -0.10821174085140228, 0.0188971608877182, -0.08954376727342606, 0.011969099752604961, -0.06055498868227005, -5.425760107868882e-08, 0.04876069724559784, -0.016311336308717728, 0.016140244901180267, -0.025766178965568542, 0.012037943117320538, 0.022505003958940506, -0.022475995123386383, -0.11864107102155685, 0.01847340166568756, -0.023391276597976685, 0.11803847551345825, -0.028141247108578682, -0.058567192405462265, -0.08307449519634247, 0.03324057161808014, -0.005027878098189831, -0.04882920905947685, -0.08092343807220459, -0.05354895070195198, -0.0861624926328659, 0.02630285732448101, 0.019266890361905098, 0.020107660442590714, 0.07073564827442169, 0.03727256506681442, 0.0002975678362417966, 0.013820642605423927, 0.10832537710666656, -0.042609669268131256, 0.03468876704573631, -0.009515490382909775, 0.07539913058280945, -0.06713280826807022, -0.04114627465605736, 0.03804739564657211, 0.03221220150589943, -0.06196315214037895, -0.0014529400505125523, 0.08677921444177628, 0.03880875185132027, -0.01038818433880806, -0.02905384451150894, 0.0015241113724187016, 0.0043711275793612, 0.03284275904297829, -0.04366755485534668, -0.04896633327007294, -0.00613423902541399, 0.09196558594703674, -0.06845148652791977, -0.07793249934911728, -0.03190265968441963, -0.006948481313884258, 0.011178655549883842, 0.10799162089824677, 0.06650858372449875, 0.009733827784657478, -0.15066449344158173, 0.01616625301539898, 0.022141531109809875, 0.013906332664191723, 0.015161732211709023, -0.08890770375728607, 0.047452934086322784];['Joe B', 'Donald Trump', 'B', 'iden', 'US Capitol', 'Super Tuesday', 'Trump', 'White House', 'CHIPS and Science Act', 'State of the Union', 'YouTube', 'X', 'Facebook', 'Republican', 'Katie Britt', 'R'];['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'];[0.8624332547187805, 0.761860191822052, 0.8874795436859131, 0.88249671459198, 0.9865177273750305, 0.9585461020469666, 0.7352556586265564, 0.940005898475647, 0.8991763591766357, 0.9730660021305084, 0.483032763004303, 0.47720661759376526, 0.4611087143421173, 0.9457870721817017, 0.8708028793334961, 0.9713687896728516];[6 7 5 8]
c9611c640b929b878af74245f86447f10d92805f1efd4938a6ddb9240d809a2e;BBC News;https://www.facebook.com/bbcnews;Trump challenges Biden to TV debates 'anytime';"Mr Trump says he will go toe-to-toe ""anytime"". The Biden camp says the Republican is ""thirsty for attention"".";https://www.bbc.co.uk/news/world-us-canada-68497838;https://ichef.bbci.co.uk/news/1024/branded_news/F401/production/_132856426_gettyimages-2062148635.jpg;2024-03-07T02:21:31Z;2024-04-03 15:05:25.128873;United States;[0.022278523072600365, -0.061612050980329514, 0.06889289617538452, -0.026149803772568703, -0.0225814376026392, 0.012472891248762608, 0.04725490137934685, -0.02107873186469078, -0.04435483366250992, -0.0622534453868866, -0.1200670450925827, 0.01654757559299469, -0.014323045499622822, -0.014555107802152634, -0.015349186956882477, -0.03095526061952114, 0.028867505490779877, -0.04753414914011955, 0.011341412551701069, 0.03156999871134758, 0.021253131330013275, 0.018962526693940163, 0.04687018692493439, -0.019012225791811943, 0.050230689346790314, -0.029496321454644203, 0.031983356922864914, 0.009089204482734203, 0.039221540093421936, 0.09888976067304611, 0.07698512077331543, -0.03226084262132645, -0.06507594138383865, 0.08409291505813599, 0.03266778215765953, -0.04954948276281357, 0.0016636725049465895, 0.019661277532577515, 0.003053976921364665, 0.07677128165960312, 0.08051206916570663, -0.1413380652666092, -0.06003432720899582, 0.006714729126542807, 0.006190077401697636, -0.015127388760447502, -0.03029126487672329, 0.0024847823660820723, 0.09811099618673325, -0.03318684920668602, -0.03998952731490135, 0.003690090263262391, 0.04528813809156418, -0.05747829005122185, 0.08334799855947495, 0.10630154609680176, 0.011479169130325317, 0.013416893780231476, 0.03361274674534798, 0.03649229183793068, -0.008478544652462006, -0.041803598403930664, -0.006466933060437441, 0.03932056576013565, 0.02708842232823372, 0.03268933296203613, -0.04530831798911095, 0.0360378623008728, -0.08303520828485489, 0.025730658322572708, 0.010947836562991142, 0.031400393694639206, -0.07361753284931183, 0.013881232589483261, -0.004950157832354307, -0.08521004021167755, 0.09264174103736877, 0.029286982491612434, 0.05044186860322952, -0.0013014940777793527, -0.049373842775821686, -0.07253046333789825, -0.05404055863618851, -0.04674461483955383, 0.04676013067364693, -0.023060932755470276, 0.0431770458817482, -0.07393795251846313, -0.025187045335769653, 0.011593218892812729, -0.1077330932021141, -0.03498093783855438, -0.08199191838502884, 0.012983805499970913, -0.006732888054102659, 0.05350443348288536, 0.010433739051222801, 0.03844963759183884, -0.11850982159376144, 0.04039880633354187, -0.011290710419416428, 0.05196341499686241, 0.026815513148903847, -0.026352817192673683, -0.09237286448478699, -0.046029891818761826, -0.0054148961789906025, 0.08625856041908264, 0.02294939011335373, 0.011759775690734386, 0.004526495933532715, -0.02332005649805069, 0.02651643566787243, -0.05045389384031296, 0.015375019982457161, 0.010678173042833805, -0.03507712483406067, -0.05956815183162689, -0.0655517727136612, -0.01778467185795307, 0.05155137926340103, 0.06178399920463562, -0.09231583774089813, 0.04776044562458992, 0.04946378991007805, -0.09484545141458511, 0.018921777606010437, -1.8900439385665546e-33, 0.012477809563279152, -0.05543672293424606, 0.02220938727259636, 0.027097055688500404, -0.017409605905413628, 0.07546410709619522, 0.0368310883641243, -0.04986334964632988, 0.00994540099054575, 0.0016373578691855073, -0.08046584576368332, 0.006699638441205025, -0.030063312500715256, 0.06718859076499939, -0.08092761784791946, 0.02369106188416481, 0.03776500001549721, -0.00022660009562969208, -0.00997228268533945, -0.026446226984262466, 0.06714286655187607, 0.00037031329702585936, -0.01861041970551014, 0.01574915274977684, -0.03360600024461746, -0.06758011132478714, 0.06829343736171722, -0.025212690234184265, 0.06999251246452332, 0.0425507053732872, -0.13540421426296234, 0.05924253910779953, -0.013115526176989079, 0.0516294464468956, 0.016072241589426994, -0.09247779846191406, -0.03708164393901825, -0.00949283130466938, -0.055646467953920364, -0.030561786144971848, 0.00971636176109314, 0.07520953565835953, -0.03974533453583717, 0.01670556329190731, -0.051288358867168427, 0.006682535633444786, 0.06298188865184784, 0.04789958521723747, 0.018398655578494072, -0.01902460865676403, 0.0661703571677208, 0.10190332680940628, -0.03393414989113808, -0.050712212920188904, 0.04958343133330345, -0.05486393719911575, -0.01735134795308113, -0.058918289840221405, 0.052181363105773926, -0.03243579342961311, -0.04541897401213646, -0.05792692303657532, -0.007166191004216671, 0.09946668893098831, -0.08845879882574081, 0.043722108006477356, -0.016801105812191963, -0.015386509709060192, -0.07033127546310425, 0.043895378708839417, 0.031356196850538254, -0.0366518497467041, -0.08005951344966888, -0.07087219506502151, -0.0824713259935379, 0.05761874094605446, 0.03514205291867256, 0.020025718957185745, 0.0902794599533081, 0.015340055339038372, 0.04000356048345566, -0.07693011313676834, 0.06526113301515579, 0.029205888509750366, 0.025895319879055023, 0.0647873729467392, 0.006366687826812267, -0.017617633566260338, -0.010292899794876575, -0.014593010768294334, -0.03772484138607979, -0.049661409109830856, 0.011352289468050003, 0.061962541192770004, -0.012849063612520695, -8.188663543495947e-34, -0.019220910966396332, -0.07922041416168213, -0.03301005810499191, -0.028791256248950958, 0.053344350308179855, -0.017538847401738167, -0.05013903230428696, -0.005342597607523203, -0.020714905112981796, -0.04591365531086922, 0.017198339104652405, 0.039409879595041275, 0.04658978804945946, 0.023854615166783333, -0.135161891579628, -0.026001043617725372, 0.13853879272937775, -0.0521884486079216, 0.03173871338367462, 0.06257686764001846, 0.0560852475464344, -0.005264865700155497, -0.0067550260573625565, 0.028862956911325455, -0.029885321855545044, -0.051327768713235855, 0.03589056432247162, 0.019862044602632523, -0.08249832689762115, -0.004506564699113369, -0.0353197418153286, -0.03074544668197632, -0.0336012989282608, 0.08812350779771805, 0.045011669397354126, 0.15824595093727112, 0.08409971743822098, -0.04810859262943268, -0.0323999859392643, 0.036133863031864166, 0.09491963684558868, -0.09968367218971252, 0.03895198553800583, -0.050329625606536865, -0.030560024082660675, 0.06764411926269531, -0.015682818368077278, -0.04857182875275612, -0.13357099890708923, 0.0773196741938591, -0.04710197448730469, 0.07552710920572281, 0.030335020273923874, -0.026799872517585754, -0.05349231883883476, -0.02925034984946251, -0.1103634163737297, 0.015959646552801132, 0.04441309720277786, -0.009394180960953236, 0.01417507603764534, -0.04240449145436287, 0.10445777326822281, -0.08930402994155884, 0.0315467044711113, -0.03166447952389717, -0.039007171988487244, 0.04383590444922447, 0.05193730816245079, 0.011384159326553345, 0.03427301347255707, -0.07918093353509903, -0.0008118907571770251, 0.029465198516845703, 0.02054268680512905, 0.04907860979437828, 0.01700383797287941, -0.008782904595136642, 0.012208194471895695, 0.046260807663202286, -0.03367552161216736, -0.06974858045578003, -0.02150771953165531, -0.07626917213201523, 0.031784359365701675, 0.05607154965400696, 0.029941175132989883, -0.0121204424649477, -0.03360605239868164, 0.07009168714284897, 0.00017653265967965126, 0.01903187483549118, -0.02527538686990738, 0.013918294571340084, -0.004612291697412729, -3.777226353918195e-08, -0.03402340039610863, -0.02633376605808735, -0.05182286351919174, -0.0564316026866436, 0.025095075368881226, 0.002089740475639701, -0.11532416194677353, -0.06162577494978905, -0.010396555066108704, 0.020586680620908737, 0.12224101275205612, -0.012473355047404766, 0.036029111593961716, -0.001467594993300736, -0.0016506232786923647, 0.04012230038642883, -0.04969656839966774, -0.07241388410329819, 0.02194920927286148, -0.01620267704129219, 0.005611209664493799, 0.02219892106950283, -0.0017613621894270182, 0.050846878439188004, 0.03141510859131813, -0.021520623937249184, 0.013067607767879963, 0.05248124897480011, 0.021270839497447014, -0.017862459644675255, -0.027033541351556778, 0.044552549719810486, -0.13955216109752655, -0.038837116211652756, 0.026399580761790276, 0.03994952142238617, -0.0009573480929248035, 0.030602404847741127, 0.09044542908668518, -0.05295122042298317, 0.012865557335317135, 0.032741475850343704, 0.03514259308576584, 0.009047209285199642, -0.034965045750141144, -0.017722181975841522, 0.0234073493629694, 0.098121277987957, 0.05355403572320938, -0.05675320699810982, -0.022998733446002007, -0.01926160417497158, 0.0068934615701437, -0.03869617357850075, 0.08883893489837646, 0.0070066992193460464, 0.04391898959875107, -0.0836426243185997, 0.014623386785387993, -0.004719567019492388, -0.01664436049759388, 0.03055126778781414, -0.09913162887096405, 0.00904792733490467];['B', 'iden', 'Americans', 'State of the Union'];['neutral', 'neutral', 'neutral', 'neutral'];[0.7069404721260071, 0.7769430875778198, 0.5441555976867676, 0.7501184940338135];[7 5 8 3]
